,activity,person_id,x_max,x_min,x_mean,y_max,y_min,y_mean,z_max,z_min,z_mean,n_max,n_min,n_mean
50,6.0,33,4.140586,-7.9270425,-1.0378704655,19.19107,1.4165162,10.91534665,15.595298,-3.5957718,0.239037099,613.2201833475556,6.78034619991125,168.03990244099097
51,6.0,33,4.862464,-5.8976107,-0.7566103080000001,17.62473,1.4982382,9.385100545,12.217452,-5.09401,-0.13484146499999988,469.04010665077976,9.62112006386124,133.8393347812274
52,6.0,33,4.2904096,-7.8180795,-1.4587392365,18.305748,2.3699405,10.011636724999999,12.871228,-5.053149,1.3204926562000001,505.6978377850836,10.2286781232005,148.91362070874894
53,6.0,33,3.255263,-7.3549876,-1.1114203870000003,15.894946,2.8330324,8.285257484999999,8.430995,-6.238119,-0.20090011049999995,307.52894709825983,11.068870605261669,102.62672731921035
54,6.0,33,2.9147544,-7.164303,-1.0106298095,16.167353,2.5333846,9.476356874999997,7.3958488,-4.8216033,-0.3459568339999999,306.7460836640419,9.91274872559314,124.48345323676969
55,6.0,33,4.671779,-5.012288,-0.3895419455000001,18.768839,1.4573772,9.533562469999998,15.4046135,-4.372132,0.23563202890000007,594.8698968138565,7.432984724107049,146.6584303668737
56,6.0,33,4.0180025,-7.3141265,-1.3395611745,17.815414,2.3699405,9.755574105,14.437569,-5.706926,1.3266218701999999,528.0770923250963,9.833348244215488,147.96144985386746
57,5.0,33,10.119919,-1.334794,2.575607797,13.402422,3.9090397,8.86207929,3.2961242,-4.3312707,-1.8864181535,283.88112060698126,46.720367537581524,110.71966130496287
58,5.0,33,3.636633,-0.84446156,0.9336748422,14.519291,4.0588636,8.94380132,7.8180795,0.040861044,2.3372516507,219.08818246332882,21.277142637825172,101.60038153692331
59,5.0,33,3.9499009,-2.982856,0.6810173925,16.589584,3.8681788,9.259112304999999,5.7886477,-0.46309182,1.3136825382,279.3929972903202,17.756274264520428,105.90657544841463
60,5.0,33,2.6832085,-2.9147544,0.6612679035000001,15.785983,3.9499009,9.257750330000002,7.668256,-0.3405087,1.9885707535000006,249.32507833849004,17.8108161157197,104.90856711825029
61,5.0,33,2.6014864,-1.8387469,0.9643206240000002,14.1787815,3.336985,9.038462874999999,7.668256,-2.1111538,1.3484144165,205.59317010247224,16.687714238244826,101.26831522111999
62,5.0,33,3.568531,-4.2495484,0.847866655,16.970953,2.9556155,9.21144116,7.273266,-2.0294318,1.8019720125000003,310.19050076300283,16.700144381451153,113.08707639533841
63,5.0,33,2.9556155,-1.7570249,1.1965475729999997,16.970953,3.173541,9.59212988,5.7477865,-0.53119355,1.6112871461999998,317.981158348841,25.86694246734645,113.6971666131521
64,5.0,33,3.3778462,-1.7570249,0.8328842702000001,15.745122,4.2495484,9.10928856,6.8237944,-0.040861044,1.5615729023000002,248.86481976971166,20.8283837978367,100.17212993392477
65,5.0,33,3.5276701,-2.3426998,0.900305002,15.935807,4.7943625,9.82571897,5.8567495,-4.099725,-0.10147160929999988,292.5375725528483,25.354738436666743,111.98718633854824
66,5.0,33,4.862464,-0.50395286,1.6269505368000001,15.213928,2.7240696,8.88455274,7.3141265,0.27240697,1.9334083354999998,252.04265888691327,23.939452458088546,101.81479681065608
67,5.0,33,4.3312707,-1.3756552,1.255115045,15.472715,3.1463003,8.613508020000001,9.234595,-0.08172209,1.754981762,275.6710152356461,16.43226222788943,95.88510964241102
68,5.0,33,3.7864566,-1.879608,0.9411660315000002,14.601013,3.8681788,9.620051544999999,8.580819,-0.6946377,1.7658780672999999,278.95441264135223,23.9322174863008,115.01263540859841
69,5.0,33,4.5219555,-2.3699405,1.5472715259999998,18.237646,4.1814466,10.393006454999998,6.2108784,-1.525479,0.740946901,335.60388465392884,19.6084439717314,130.57369111802868
70,5.0,33,4.0588636,-1.3756552,1.3082343980000002,16.126492,3.990762,9.343558685000001,8.921328,-1.2666923,1.6187783615,265.84694221142456,27.08391108301874,112.29255194406247
71,5.0,33,4.1814466,-4.440233,1.1046102169999998,15.213928,2.4925237,9.045272950000001,9.615966,-0.5720546,1.6793888987000003,255.16077525289722,15.46054055149974,104.96981528692041
72,5.0,33,5.434519,-2.3426998,1.3736120779999998,17.011814,3.9499009,9.20939802,6.782933,-2.2201166,1.105291214,307.657864316437,21.734435296665055,108.68972802104444
73,5.0,33,3.8681788,-1.3075534,1.7100346695000002,14.410328,4.4810944,9.89790675,4.7126403,-1.1849703,1.226512314,211.0268561543656,34.43248797909186,114.3890793629876
74,5.0,33,4.8216033,-2.3699405,1.5751932165,15.854085,2.8330324,8.573327950000001,7.5865335,-1.0351465,1.5888135710000002,279.5287872873914,14.945739546391959,96.62173859936223
75,5.0,33,3.8273177,-0.08172209,1.7829035190000002,15.050485,3.486809,9.071832660000002,5.5162406,-0.14982383,1.3708879902000002,231.96100398113026,17.947727798190254,101.63973077312644
76,5.0,33,4.372132,-1.4982382,2.1744885435,13.593107,2.7649305,9.2005449,9.656827,-1.56634,1.145471286,191.9788442679152,27.669396848290198,107.19469351201683
77,5.0,33,3.8681788,-0.95342433,1.6698546275,14.859799,3.486809,9.23731966,5.8976107,-0.61291564,1.5322891385000001,256.41930361528307,28.213135531873235,105.89120325386463
78,5.0,33,4.7943625,-2.1792557,1.8033340155000002,16.507862,2.8738933,9.42187556,7.5865335,-0.040861044,1.5411423495,309.41526853235,23.18830466548398,115.31969080611472
79,5.0,33,6.469665,-3.9771416,1.7093536440000006,13.402422,1.3075534,8.30296395,9.534244,-1.1168685,1.2346845563,180.5356030440367,9.09036547605864,93.26701609731836
80,5.0,33,5.407278,-3.0237172,1.97903649,16.167353,2.6832085,9.208717055,8.240311,-1.7297841,0.8921328165,280.94625887777727,10.7245571265345,116.65761479142652
81,5.0,33,5.8976107,-3.0645783,1.8564533935,15.826844,1.920469,9.242087074999999,5.325556,-0.7218784,1.5268409902,288.8037292027545,25.99531705282022,109.42065818493703
82,5.0,33,5.407278,-1.7570249,2.1166020335,15.826844,3.5957718,9.859088685,6.510526,-0.46309182,1.4791697513000002,262.35707083846415,14.81625098381862,122.7894338845501
83,5.0,33,6.2108784,-1.4573772,2.0893613215,14.056199,2.5333846,8.25801687,10.528529,-1.7978859,1.7645160705000003,204.60269711249387,15.936568818849612,95.71173737434108
84,5.0,33,5.407278,-1.334794,1.9633731604999998,14.669114,3.2961242,9.071832610000001,8.076866,-0.9125633,1.6787078285000003,240.55693671710526,13.95509562578628,105.74043024689902
85,5.0,33,4.0588636,-0.5720546,1.925917183,15.595298,1.8387469,8.683652735,3.8681788,0.23154591,1.6569152955000004,264.1535692555574,18.489240269616715,95.11491088523303
86,5.0,33,3.8273177,0.38136974,2.258253622,16.167353,3.5276701,9.282947889999999,4.0180025,-1.334794,0.4882894682999998,282.5884657303423,30.957627079700746,101.95428473811785
87,1.0,33,1.2666923,-1.525479,-0.1920469079,6.782933,-0.29964766,2.7819560389999998,8.853226,6.3607025,7.532733345000001,125.99230007244428,53.534297170933094,69.38178066378642
88,1.0,33,4.2904096,-1.920469,0.0946614281,7.246025,1.3075534,5.102863260000001,7.3958488,3.5276701,6.171379555,92.3597500868614,48.79329894625734,69.82018650678239
89,1.0,33,11.264028,1.6889231,6.10872603,10.528529,4.2904096,7.6369289600000005,1.1168685,-8.853226,-2.9113493139999997,252.52241431128036,45.761818035618006,122.91556542653036
90,1.0,33,1.1849703,-2.7240696,-0.28738933600000005,12.789507,5.7886477,9.234595740000001,3.486809,-0.19068487,1.5493145709999998,176.48028684161324,41.03437077765208,94.20035493107858
91,1.0,33,1.7297841,-3.3642259,-0.6435614335,17.393185,3.718355,9.180795415000002,5.8567495,-0.42223078,2.6055725240000003,307.52155562170026,15.933045169062952,109.52221564837218
92,1.0,33,1.4573772,-3.6774938,-0.6742072164999999,16.86199,4.440233,8.732685909999999,5.5162406,-0.10896278,2.4659639535,286.36235026763813,25.256226589109012,96.56638813757391
93,1.0,33,3.405087,-5.7477865,-0.81653983,16.821129,2.5333846,9.15900279,6.851035,-2.0294318,2.1356705625000005,298.5131387983787,13.19244764511366,109.43403899771445
94,1.0,33,2.152015,-3.1463003,-1.0004145345,16.208214,4.140586,9.160364880000001,6.932757,-0.6537767,1.9878897504999997,263.40558832576204,25.155126467256352,102.62800907492738
95,1.0,33,1.4573772,-2.4925237,-0.700085878,15.785983,2.9147544,8.569922774999998,6.782933,-1.607201,2.519083301,250.89155737931176,9.40481122256077,95.87270597319485
96,1.0,33,1.879608,-4.140586,-1.2762266000000002,16.126492,3.5276701,9.73718662,5.47538,0.61291564,2.8418855259999996,272.495011036473,13.535277642717539,124.38374063032362
97,1.0,33,1.4982382,-2.7921712,-0.6306221008,17.502148,4.140586,9.349687809999999,5.09401,-2.5333846,0.698042824,309.3190072714335,20.187807574233574,103.8337311662502
98,1.0,33,3.336985,-3.759216,-0.31258701199999994,17.66559,2.3018389,9.57919056,6.5922484,-0.14982383,2.2698309465,325.40502385295775,7.3854932386937895,120.61521932933435
99,1.0,33,2.8738933,-4.0588636,-0.984070121,16.739407,2.1111538,8.730642865000002,6.5513873,0.42223078,3.0291653055,302.149212747555,9.78882457041369,111.45357036032048
100,1.0,33,3.718355,-3.759216,-0.719154371,19.041246,4.0180025,9.568294415,3.405087,-3.1463003,0.5788647889999999,373.549429664233,17.570018167877905,115.55885782662763
101,1.0,33,3.5276701,-6.66035,-1.3150445507,16.86199,3.9090397,8.91724163,5.9793324,-0.61291564,2.381517775,312.04288430766127,24.164479482617182,106.19177544178356
102,1.0,33,2.1792557,-3.636633,-0.8839605778000001,16.821129,3.9090397,8.995558579999997,6.1291566,0.040861044,2.6280460807,293.0876030881977,22.140894742280985,107.59515017654917
103,1.0,33,2.7921712,-4.2495484,-0.797471332,16.970953,3.990762,8.629852320000001,6.891896,-3.0645783,1.8653066407999996,303.93942706885304,23.527797984340104,97.32395353950817
104,1.0,33,0.50395286,-3.568531,-1.4464809095000002,17.965239,4.372132,9.123590055,4.944186,-0.6537767,1.6535102152000003,347.4487560148192,21.147471581766176,106.61936100466055
105,1.0,33,2.6832085,-2.9147544,-0.6088295536999999,12.53072,2.4516625,7.84123419,6.6331096,0.27240697,2.7513102534999994,175.55103289418537,8.730282485086324,81.84185616989802
106,1.0,33,1.7297841,-4.440233,-1.370888007,16.276316,2.7649305,9.211441265,6.3198414,-0.0,2.5715216419999996,291.17033459957895,12.84256835718643,114.23507616185229
107,1.0,33,2.3018389,-3.486809,-1.05898204,16.630445,4.6036777,10.435229490000001,5.597963,-2.7513103,1.1618156430000002,277.4297026145197,29.65791837498354,127.76902692107137
108,1.0,33,1.879608,-6.3198414,-1.4921091065,18.46919,3.990762,9.18828649,6.510526,-0.14982383,2.8950048685,355.96934105714087,17.93566906558392,121.04458880015382
109,1.0,33,1.1441092,-5.597963,-1.487341991,16.970953,2.1111538,9.145382349999998,5.6252036,0.19068487,2.6014864135,331.0415196506287,12.77429880175044,116.53971031946898
110,1.0,33,1.4165162,-4.099725,-1.5935806805000001,15.322891,3.405087,9.302697575000002,5.597963,-2.6014864,0.8233500619999999,242.49448143680243,18.71389782716894,109.0238794075489
111,1.0,33,1.1441092,-4.7943625,-1.1270837815,13.797412,3.1054392,8.342463045,7.5456724,-0.08172209,2.5967193054999997,250.02185320669784,15.18431011971665,90.30154918611188
112,1.0,33,2.1792557,-6.2108784,-1.7502146304999997,17.011814,2.2609777,9.53220037,5.706926,0.46309182,2.6505197140000005,306.4587024532985,10.56909636256962,120.66194254330351
113,1.0,33,2.4516625,-4.7943625,-1.4321795954999998,19.381754,3.718355,9.60643115,5.8976107,-1.9477097,1.361353776,381.8774911641732,22.96606088742609,119.14834053261481
114,1.0,33,1.2258313,-5.175732,-1.063068133,15.554437,2.5606253,7.811269449999999,5.7886477,-2.0294318,2.257572624,253.3423783408088,24.673532460442544,81.96577961105525
115,1.0,33,1.3756552,-3.8273177,-1.0113108005,15.4046135,2.9556155,8.902940225,6.238119,0.6946377,2.829627211499999,246.57521258287485,19.99004810236161,107.61142842562144
116,1.0,33,0.95342433,-4.5219555,-1.31368255,18.305748,4.099725,9.294525219999999,7.8180795,-0.08172209,2.7996624817999995,354.8868805409086,21.123352443974742,120.51322269394277
117,5.0,33,1.8387469,-2.6423476,-0.6217688832,17.393185,2.6014864,9.261836555,9.043911,0.7218784,2.8248601279999996,308.3261296289014,9.881581995118612,113.68094609260649
118,5.0,33,1.2258313,-4.862464,-1.295295075,16.167353,3.3778462,8.868208315,10.528529,0.46309182,2.6832085374999997,273.86207968265984,14.57415523577313,107.83479720569589
119,5.0,33,1.1441092,-3.759216,-0.7525242138,14.09706,2.982856,8.64347266,7.43671,-0.0,2.5224884035,208.66118003792752,12.693601532978139,100.3822335581536
120,5.0,33,2.3699405,-4.0180025,-0.606786496,14.47843,3.173541,9.707902755000003,6.851035,-2.8330324,1.084179683,217.09297490240974,14.208507411907283,112.75983753477783
121,5.0,33,1.1441092,-3.9090397,-1.2523909865,15.4046135,3.0237172,8.7217897,13.0619135,-0.23154591,2.5619873789999996,248.19845281885586,23.745961632645297,102.43250541447291
122,5.0,33,0.53119355,-4.0180025,-1.3443283115,14.015338,3.445948,8.848458825,6.742072,0.19068487,2.3004767115,202.83011338697435,19.94904829027906,97.60210187647866
123,5.0,33,0.9942854,-6.3198414,-1.6119681625000002,13.565866,3.0237172,8.162674414999998,10.038197,0.10896278,2.5524532109999996,187.95670984413186,18.68644095314609,92.42953270177432
124,5.0,33,1.2666923,-5.597963,-1.3395612123,16.317177,2.8330324,9.57101837,6.4015636,-0.88532263,1.8864181382999998,266.73445640850707,17.96163887687677,115.8914347709119
125,5.0,33,1.1168685,-4.7943625,-1.9524768690000003,14.628253,1.5390993,8.168803624999999,10.147159,0.9942854,2.7976194149999998,230.6621849283972,12.955175534486381,99.18282204513139
126,5.0,33,0.08172209,-4.7943625,-2.13703256,14.1787815,2.152015,8.306368925000001,11.114203,-1.1849703,2.6341752019999998,214.88331881308443,12.59583581908889,100.64285842486163
127,5.0,33,1.8387469,-7.8861814,-2.1881088765,17.543009,0.38136974,9.427323746999999,12.026767,-1.879608,1.4369466929999999,308.68640381185884,9.133961862675868,126.6611757081944
128,5.0,33,-0.23154591,-7.1234417,-2.320907252,14.941522,2.6014864,8.61010286,6.5513873,0.53119355,2.5190832925,276.4459223253829,19.709364651056077,102.24623168882059
129,5.0,33,0.040861044,-4.8216033,-1.8176354143000004,16.276316,2.2609777,8.893406125,8.349273,1.334794,3.255263125,282.6441279547567,20.204130757384107,110.12736262751393
130,5.0,33,0.23154591,-5.8158884,-2.3113729985000004,15.213928,1.4573772,8.498416039999999,5.325556,-0.08172209,1.9538388774999997,254.03563503624403,13.224542573156839,99.98214595965831
131,5.0,33,1.4982382,-6.4015636,-2.1629112205000003,16.507862,2.3699405,8.359488455000001,8.049625,-4.0180025,1.665087453,283.0928882902594,17.56482337510501,102.48237142316225
132,5.0,33,0.313268,-4.630918,-1.7474905945000003,13.824653,2.8330324,8.1551832,12.176591,-0.6537767,2.5333846642000006,197.09438029329817,18.3662449461693,96.0499467536645
133,5.0,33,0.5720546,-4.4810944,-1.5390992730000002,15.785983,2.1111538,8.509993349999998,7.8180795,0.19068487,2.9896663455,275.0894306525629,24.697647128580538,104.38787760274417
134,5.0,33,1.2666923,-9.152874,-2.2957096394999996,14.669114,1.607201,8.661179115,10.732834,-3.9499009,2.3345275915,326.7366844386652,7.957987986323809,118.7275704302087
135,5.0,33,-0.08172209,-4.4810944,-2.0736979535000004,14.47843,2.1111538,8.453468795,6.66035,-0.29964766,2.4516625769999996,229.79493100675484,17.74366007429142,98.40054588766318
136,5.0,33,0.27240697,-5.175732,-2.1656352995,14.560152,1.6889231,8.139519759999999,10.228881,-0.0,2.7152163065,251.51340859103556,17.30343571701006,99.00243583499267
137,5.0,33,0.8036005,-5.284695,-1.9735883962000003,15.595298,2.4108016,8.364255505,6.0201936,-2.7513103,2.0069582255000005,264.9147330103461,18.84987862423133,97.58212343324864
138,5.0,33,1.3075534,-6.3198414,-1.7543007835000002,17.883516,-0.61291564,8.954697608,5.053149,-5.202973,1.5302460265000002,325.1861331993995,8.73306557628511,114.37143472622111
139,5.0,33,0.040861044,-6.0474343,-2.1377135808000003,16.507862,2.152015,8.803511830000001,5.47538,0.19068487,2.5572203085,301.31795776590764,14.784342623107271,104.46736205565928
140,5.0,33,1.879608,-7.014479,-2.3433808145,14.709975,1.3756552,8.500459045,6.66035,-0.29964766,2.6859325605,253.56518979530338,22.7161734070477,109.6062611914474
141,5.0,33,1.1168685,-6.6331096,-2.1635922665,16.43976,2.5333846,9.42596181,5.8567495,-0.27240697,2.0198975705000004,289.3077813218401,11.48423649471922,119.56024441467912
142,5.0,33,0.53119355,-5.706926,-1.7794984345,15.595298,1.8387469,7.989696,10.651112,0.50395286,2.6096586145,255.87946546283524,18.096320792279847,94.43480759368762
143,1.0,33,3.405087,-6.0474343,0.1014716135,18.0061,3.759216,9.66227474,5.5162406,0.040861044,2.5585823217,350.7770619163384,20.602983868828346,121.51279440465149
144,1.0,33,1.7978859,-3.8681788,-0.19068487750000002,15.213928,3.5276701,8.45278781,7.014479,-1.0760075,2.617830833,268.90661286626084,15.6087666193527,98.02732952327736
145,1.0,33,3.2961242,-4.2904096,-0.12598819800000005,16.657684,2.6423476,9.349006489999999,6.891896,-1.8387469,2.803067608,323.78906052799323,7.743720777601699,119.52206637990699
146,1.0,33,2.3018389,-3.1463003,-0.16412517300000007,18.196785,3.5957718,10.01844687,5.47538,-0.7627395,1.4063009375,332.7762841575474,17.3820932763971,117.81549417211897
147,1.0,33,2.1111538,-4.0180025,-0.2621916985,15.976667,2.4516625,9.10996958,6.0882955,0.42223078,2.7233885239999998,258.00635783399235,6.278716565629134,109.2543773732519
148,1.0,33,2.6423476,-3.0237172,-0.15118586620000002,18.04696,2.6423476,8.989429495,7.1234417,-0.14982383,2.5783318289999997,351.5170363196609,8.9725649083368,106.45975057158634
149,1.0,33,3.718355,-2.7240696,-0.014301378199999992,18.891422,2.9147544,8.847777675,5.09401,-1.4165162,1.4042578685,361.68265757515553,9.57399998877558,102.79990134379075
150,1.0,33,3.759216,-5.134871,-0.10487667500000011,16.589584,3.568531,8.48207154,8.076866,-2.1111538,1.6902851455,279.8656865035337,17.47930196496165,95.40216838538535
151,1.0,33,4.7126403,-3.3642259,-0.4120155304999999,17.733692,3.173541,9.329938049999999,7.082581,-0.84446156,3.0557250055,341.9209601860729,14.191625776019501,123.43812569108938
152,1.0,33,3.3778462,-4.0180025,-0.18864180750000004,19.272793,2.070293,9.582595695,5.9793324,-1.1168685,2.3733455885,381.6219221861907,7.60031838257985,122.41814768103059
